resolucion,expediente,matricula,curso,margen,punto,X,Y,sistema,orden_publicacion,bo,url,consulta
428/15,34-185.548/14,"2020 Fracc. A, Finca Wierna",La Caldera,izq,LRi1,3562054.2,7273711.58,"Gauss-Krüger faja 3 (el edicto no declara el marco; se asume POSGAR 94, EPSG:22183)",100052034,10/02/2016; 11/02/2016,https://boletinoficialsalta.gob.ar/Imprimir_doc.php?cXdlcnR5dGFibGE9QXwxMDAwNTIwMzQmY2FiZT08aDY+IFB1YmxpY2FkbyBlbiBlbCBCb2xldMODwq1uIE9maWNpYWwgTsOCwrAgMTk3MTZ8MjAxNiwgZWwgZMODwq1hIDI2IGRlIEZlYnJlcm8gZGUgMjAxOTwvaDY+PEJSPnF3ZXJ0eQ=%3D,18/09/2026
428/15,34-185.548/14,"2020 Fracc. A, Finca Wierna",La Caldera,izq,LRi2,3562049.42,7273667.13,"Gauss-Krüger faja 3 (el edicto no declara el marco; se asume POSGAR 94, EPSG:22183)",100052034,10/02/2016; 11/02/2016,https://boletinoficialsalta.gob.ar/Imprimir_doc.php?cXdlcnR5dGFibGE9QXwxMDAwNTIwMzQmY2FiZT08aDY+IFB1YmxpY2FkbyBlbiBlbCBCb2xldMODwq1uIE9maWNpYWwgTsOCwrAgMTk3MTZ8MjAxNiwgZWwgZMODwq1hIDI2IGRlIEZlYnJlcm8gZGUgMjAxOTwvaDY+PEJSPnF3ZXJ0eQ=%3D,18/09/2026
428/15,34-185.548/14,"2020 Fracc. A, Finca Wierna",La Caldera,izq,LRi3,3562049.42,7273640.31,"Gauss-Krüger faja 3 (el edicto no declara el marco; se asume POSGAR 94, EPSG:22183)",100052034,10/02/2016; 11/02/2016,https://boletinoficialsalta.gob.ar/Imprimir_doc.php?cXdlcnR5dGFibGE9QXwxMDAwNTIwMzQmY2FiZT08aDY+IFB1YmxpY2FkbyBlbiBlbCBCb2xldMODwq1uIE9maWNpYWwgTsOCwrAgMTk3MTZ8MjAxNiwgZWwgZMODwq1hIDI2IGRlIEZlYnJlcm8gZGUgMjAxOTwvaDY+PEJSPnF3ZXJ0eQ=%3D,18/09/2026
428/15,34-185.548/14,"2020 Fracc. A, Finca Wierna",La Caldera,izq,LRi4,3562061.82,7273597.5,"Gauss-Krüger faja 3 (el edicto no declara el marco; se asume POSGAR 94, EPSG:22183)",100052034,10/02/2016; 11/02/2016,https://boletinoficialsalta.gob.ar/Imprimir_doc.php?cXdlcnR5dGFibGE9QXwxMDAwNTIwMzQmY2FiZT08aDY+IFB1YmxpY2FkbyBlbiBlbCBCb2xldMODwq1uIE9maWNpYWwgTsOCwrAgMTk3MTZ8MjAxNiwgZWwgZMODwq1hIDI2IGRlIEZlYnJlcm8gZGUgMjAxOTwvaDY+PEJSPnF3ZXJ0eQ=%3D,18/09/2026
428/15,34-185.548/14,"2020 Fracc. A, Finca Wierna",La Caldera,izq,LRi5,3562055.1,7273571.2,"Gauss-Krüger faja 3 (el edicto no declara el marco; se asume POSGAR 94, EPSG:22183)",100052034,10/02/2016; 11/02/2016,https://boletinoficialsalta.gob.ar/Imprimir_doc.php?cXdlcnR5dGFibGE9QXwxMDAwNTIwMzQmY2FiZT08aDY+IFB1YmxpY2FkbyBlbiBlbCBCb2xldMODwq1uIE9maWNpYWwgTsOCwrAgMTk3MTZ8MjAxNiwgZWwgZMODwq1hIDI2IGRlIEZlYnJlcm8gZGUgMjAxOTwvaDY+PEJSPnF3ZXJ0eQ=%3D,18/09/2026
428/15,34-185.548/14,"2020 Fracc. A, Finca Wierna",La Caldera,izq,LRi6,3562044.48,7273552.32,"Gauss-Krüger faja 3 (el edicto no declara el marco; se asume POSGAR 94, EPSG:22183)",100052034,10/02/2016; 11/02/2016,https://boletinoficialsalta.gob.ar/Imprimir_doc.php?cXdlcnR5dGFibGE9QXwxMDAwNTIwMzQmY2FiZT08aDY+IFB1YmxpY2FkbyBlbiBlbCBCb2xldMODwq1uIE9maWNpYWwgTsOCwrAgMTk3MTZ8MjAxNiwgZWwgZMODwq1hIDI2IGRlIEZlYnJlcm8gZGUgMjAxOTwvaDY+PEJSPnF3ZXJ0eQ=%3D,18/09/2026
428/15,34-185.548/14,"2020 Fracc. A, Finca Wierna",La Caldera,izq,LRi7,3562056.84,7273525.19,"Gauss-Krüger faja 3 (el edicto no declara el marco; se asume POSGAR 94, EPSG:22183)",100052034,10/02/2016; 11/02/2016,https://boletinoficialsalta.gob.ar/Imprimir_doc.php?cXdlcnR5dGFibGE9QXwxMDAwNTIwMzQmY2FiZT08aDY+IFB1YmxpY2FkbyBlbiBlbCBCb2xldMODwq1uIE9maWNpYWwgTsOCwrAgMTk3MTZ8MjAxNiwgZWwgZMODwq1hIDI2IGRlIEZlYnJlcm8gZGUgMjAxOTwvaDY+PEJSPnF3ZXJ0eQ=%3D,18/09/2026
428/15,34-185.548/14,"2020 Fracc. A, Finca Wierna",La Caldera,izq,LRi8,3562052.22,7273475.8,"Gauss-Krüger faja 3 (el edicto no declara el marco; se asume POSGAR 94, EPSG:22183)",100052034,10/02/2016; 11/02/2016,https://boletinoficialsalta.gob.ar/Imprimir_doc.php?cXdlcnR5dGFibGE9QXwxMDAwNTIwMzQmY2FiZT08aDY+IFB1YmxpY2FkbyBlbiBlbCBCb2xldMODwq1uIE9maWNpYWwgTsOCwrAgMTk3MTZ8MjAxNiwgZWwgZMODwq1hIDI2IGRlIEZlYnJlcm8gZGUgMjAxOTwvaDY+PEJSPnF3ZXJ0eQ=%3D,18/09/2026
428/15,34-185.548/14,"2020 Fracc. A, Finca Wierna",La Caldera,izq,LRi9,3562044.34,7273448.93,"Gauss-Krüger faja 3 (el edicto no declara el marco; se asume POSGAR 94, EPSG:22183)",100052034,10/02/2016; 11/02/2016,https://boletinoficialsalta.gob.ar/Imprimir_doc.php?cXdlcnR5dGFibGE9QXwxMDAwNTIwMzQmY2FiZT08aDY+IFB1YmxpY2FkbyBlbiBlbCBCb2xldMODwq1uIE9maWNpYWwgTsOCwrAgMTk3MTZ8MjAxNiwgZWwgZMODwq1hIDI2IGRlIEZlYnJlcm8gZGUgMjAxOTwvaDY+PEJSPnF3ZXJ0eQ=%3D,18/09/2026
428/15,34-185.548/14,"2020 Fracc. A, Finca Wierna",La Caldera,izq,LRi10,3562048.6,7273397.17,"Gauss-Krüger faja 3 (el edicto no declara el marco; se asume POSGAR 94, EPSG:22183)",100052034,10/02/2016; 11/02/2016,https://boletinoficialsalta.gob.ar/Imprimir_doc.php?cXdlcnR5dGFibGE9QXwxMDAwNTIwMzQmY2FiZT08aDY+IFB1YmxpY2FkbyBlbiBlbCBCb2xldMODwq1uIE9maWNpYWwgTsOCwrAgMTk3MTZ8MjAxNiwgZWwgZMODwq1hIDI2IGRlIEZlYnJlcm8gZGUgMjAxOTwvaDY+PEJSPnF3ZXJ0eQ=%3D,18/09/2026
428/15,34-185.548/14,"2020 Fracc. A, Finca Wierna",La Caldera,izq,LRi11,3562034.07,7273339.74,"Gauss-Krüger faja 3 (el edicto no declara el marco; se asume POSGAR 94, EPSG:22183)",100052034,10/02/2016; 11/02/2016,https://boletinoficialsalta.gob.ar/Imprimir_doc.php?cXdlcnR5dGFibGE9QXwxMDAwNTIwMzQmY2FiZT08aDY+IFB1YmxpY2FkbyBlbiBlbCBCb2xldMODwq1uIE9maWNpYWwgTsOCwrAgMTk3MTZ8MjAxNiwgZWwgZMODwq1hIDI2IGRlIEZlYnJlcm8gZGUgMjAxOTwvaDY+PEJSPnF3ZXJ0eQ=%3D,18/09/2026
428/15,34-185.548/14,"2020 Fracc. A, Finca Wierna",La Caldera,izq,LRi12,3562042.88,7273278.19,"Gauss-Krüger faja 3 (el edicto no declara el marco; se asume POSGAR 94, EPSG:22183)",100052034,10/02/2016; 11/02/2016,https://boletinoficialsalta.gob.ar/Imprimir_doc.php?cXdlcnR5dGFibGE9QXwxMDAwNTIwMzQmY2FiZT08aDY+IFB1YmxpY2FkbyBlbiBlbCBCb2xldMODwq1uIE9maWNpYWwgTsOCwrAgMTk3MTZ8MjAxNiwgZWwgZMODwq1hIDI2IGRlIEZlYnJlcm8gZGUgMjAxOTwvaDY+PEJSPnF3ZXJ0eQ=%3D,18/09/2026
428/15,34-185.548/14,"2020 Fracc. A, Finca Wierna",La Caldera,izq,LRi13,3562037.04,7273230.94,"Gauss-Krüger faja 3 (el edicto no declara el marco; se asume POSGAR 94, EPSG:22183)",100052034,10/02/2016; 11/02/2016,https://boletinoficialsalta.gob.ar/Imprimir_doc.php?cXdlcnR5dGFibGE9QXwxMDAwNTIwMzQmY2FiZT08aDY+IFB1YmxpY2FkbyBlbiBlbCBCb2xldMODwq1uIE9maWNpYWwgTsOCwrAgMTk3MTZ8MjAxNiwgZWwgZMODwq1hIDI2IGRlIEZlYnJlcm8gZGUgMjAxOTwvaDY+PEJSPnF3ZXJ0eQ=%3D,18/09/2026
428/15,34-185.548/14,"2020 Fracc. A, Finca Wierna",La Caldera,der,LRd1,3561773.5,7273237.84,"Gauss-Krüger faja 3 (el edicto no declara el marco; se asume POSGAR 94, EPSG:22183)",100052034,10/02/2016; 11/02/2016,https://boletinoficialsalta.gob.ar/Imprimir_doc.php?cXdlcnR5dGFibGE9QXwxMDAwNTIwMzQmY2FiZT08aDY+IFB1YmxpY2FkbyBlbiBlbCBCb2xldMODwq1uIE9maWNpYWwgTsOCwrAgMTk3MTZ8MjAxNiwgZWwgZMODwq1hIDI2IGRlIEZlYnJlcm8gZGUgMjAxOTwvaDY+PEJSPnF3ZXJ0eQ=%3D,18/09/2026
428/15,34-185.548/14,"2020 Fracc. A, Finca Wierna",La Caldera,der,LRd2,3561562.52,7273635.23,"Gauss-Krüger faja 3 (el edicto no declara el marco; se asume POSGAR 94, EPSG:22183)",100052034,10/02/2016; 11/02/2016,https://boletinoficialsalta.gob.ar/Imprimir_doc.php?cXdlcnR5dGFibGE9QXwxMDAwNTIwMzQmY2FiZT08aDY+IFB1YmxpY2FkbyBlbiBlbCBCb2xldMODwq1uIE9maWNpYWwgTsOCwrAgMTk3MTZ8MjAxNiwgZWwgZMODwq1hIDI2IGRlIEZlYnJlcm8gZGUgMjAxOTwvaDY+PEJSPnF3ZXJ0eQ=%3D,18/09/2026
428/15,34-185.548/14,"2020 Fracc. A, Finca Wierna",La Caldera,der,LRd3,3561499.91,7273758.76,"Gauss-Krüger faja 3 (el edicto no declara el marco; se asume POSGAR 94, EPSG:22183)",100052034,10/02/2016; 11/02/2016,https://boletinoficialsalta.gob.ar/Imprimir_doc.php?cXdlcnR5dGFibGE9QXwxMDAwNTIwMzQmY2FiZT08aDY+IFB1YmxpY2FkbyBlbiBlbCBCb2xldMODwq1uIE9maWNpYWwgTsOCwrAgMTk3MTZ8MjAxNiwgZWwgZMODwq1hIDI2IGRlIEZlYnJlcm8gZGUgMjAxOTwvaDY+PEJSPnF3ZXJ0eQ=%3D,18/09/2026
428/15,34-185.548/14,"2020 Fracc. A, Finca Wierna",La Caldera,der,LRd4,3561496.01,7273782.74,"Gauss-Krüger faja 3 (el edicto no declara el marco; se asume POSGAR 94, EPSG:22183)",100052034,10/02/2016; 11/02/2016,https://boletinoficialsalta.gob.ar/Imprimir_doc.php?cXdlcnR5dGFibGE9QXwxMDAwNTIwMzQmY2FiZT08aDY+IFB1YmxpY2FkbyBlbiBlbCBCb2xldMODwq1uIE9maWNpYWwgTsOCwrAgMTk3MTZ8MjAxNiwgZWwgZMODwq1hIDI2IGRlIEZlYnJlcm8gZGUgMjAxOTwvaDY+PEJSPnF3ZXJ0eQ=%3D,18/09/2026
185/14,34-167.127/13,"4366, Finca La Caldera o Getsemaní",La Caldera,der,LRD-01,3561813.23,7278225.84,"Gauss-Krüger faja 3 (el edicto no declara el marco; se asume POSGAR 94, EPSG:22183)",100042563,"21/07/2014; 22/07/2014 (B.O. 19.346 y 19.347, págs. 4648-4650)",https://boletinoficialsalta.gob.ar/pdfs/2014/19346.pdf,18/09/2026
185/14,34-167.127/13,"4366, Finca La Caldera o Getsemaní",La Caldera,der,LRD-02,3561745.4,7278116.65,"Gauss-Krüger faja 3 (el edicto no declara el marco; se asume POSGAR 94, EPSG:22183)",100042563,"21/07/2014; 22/07/2014 (B.O. 19.346 y 19.347, págs. 4648-4650)",https://boletinoficialsalta.gob.ar/pdfs/2014/19346.pdf,18/09/2026
185/14,34-167.127/13,"4366, Finca La Caldera o Getsemaní",La Caldera,der,LRD-03,3561715.27,7277887.23,"Gauss-Krüger faja 3 (el edicto no declara el marco; se asume POSGAR 94, EPSG:22183)",100042563,"21/07/2014; 22/07/2014 (B.O. 19.346 y 19.347, págs. 4648-4650)",https://boletinoficialsalta.gob.ar/pdfs/2014/19346.pdf,18/09/2026
185/14,34-167.127/13,"4366, Finca La Caldera o Getsemaní",La Caldera,der,LRD-04,3561679.63,7277790.09,"Gauss-Krüger faja 3 (el edicto no declara el marco; se asume POSGAR 94, EPSG:22183)",100042563,"21/07/2014; 22/07/2014 (B.O. 19.346 y 19.347, págs. 4648-4650)",https://boletinoficialsalta.gob.ar/pdfs/2014/19346.pdf,18/09/2026
185/14,34-167.127/13,"4366, Finca La Caldera o Getsemaní",La Caldera,der,LRD-05,3561557.28,7277378.91,"Gauss-Krüger faja 3 (el edicto no declara el marco; se asume POSGAR 94, EPSG:22183)",100042563,"21/07/2014; 22/07/2014 (B.O. 19.346 y 19.347, págs. 4648-4650)",https://boletinoficialsalta.gob.ar/pdfs/2014/19346.pdf,18/09/2026
185/14,34-167.127/13,"4366, Finca La Caldera o Getsemaní",La Caldera,der,LRD-06,3561516.85,7277287.25,"Gauss-Krüger faja 3 (el edicto no declara el marco; se asume POSGAR 94, EPSG:22183)",100042563,"21/07/2014; 22/07/2014 (B.O. 19.346 y 19.347, págs. 4648-4650)",https://boletinoficialsalta.gob.ar/pdfs/2014/19346.pdf,18/09/2026
185/14,34-167.127/13,"4366, Finca La Caldera o Getsemaní",La Caldera,der,LRD-07,3561510.18,7277171.67,"Gauss-Krüger faja 3 (el edicto no declara el marco; se asume POSGAR 94, EPSG:22183)",100042563,"21/07/2014; 22/07/2014 (B.O. 19.346 y 19.347, págs. 4648-4650)",https://boletinoficialsalta.gob.ar/pdfs/2014/19346.pdf,18/09/2026
185/14,34-167.127/13,"4366, Finca La Caldera o Getsemaní",La Caldera,der,LRD-08,3561474.13,7277077.45,"Gauss-Krüger faja 3 (el edicto no declara el marco; se asume POSGAR 94, EPSG:22183)",100042563,"21/07/2014; 22/07/2014 (B.O. 19.346 y 19.347, págs. 4648-4650)",https://boletinoficialsalta.gob.ar/pdfs/2014/19346.pdf,18/09/2026
185/14,34-167.127/13,"4366, Finca La Caldera o Getsemaní",La Caldera,der,LRD-09,3561413.48,7276978.19,"Gauss-Krüger faja 3 (el edicto no declara el marco; se asume POSGAR 94, EPSG:22183)",100042563,"21/07/2014; 22/07/2014 (B.O. 19.346 y 19.347, págs. 4648-4650)",https://boletinoficialsalta.gob.ar/pdfs/2014/19346.pdf,18/09/2026
185/14,34-167.127/13,"4366, Finca La Caldera o Getsemaní",La Caldera,der,LRD-10,3561419.76,7276871.77,"Gauss-Krüger faja 3 (el edicto no declara el marco; se asume POSGAR 94, EPSG:22183)",100042563,"21/07/2014; 22/07/2014 (B.O. 19.346 y 19.347, págs. 4648-4650)",https://boletinoficialsalta.gob.ar/pdfs/2014/19346.pdf,18/09/2026
185/14,34-167.127/13,"4366, Finca La Caldera o Getsemaní",La Caldera,der,LRD-11,3561407.04,7276767.74,"Gauss-Krüger faja 3 (el edicto no declara el marco; se asume POSGAR 94, EPSG:22183)",100042563,"21/07/2014; 22/07/2014 (B.O. 19.346 y 19.347, págs. 4648-4650)",https://boletinoficialsalta.gob.ar/pdfs/2014/19346.pdf,18/09/2026
185/14,34-167.127/13,"4366, Finca La Caldera o Getsemaní",La Caldera,der,LRD-12,3561364.72,7276653.38,"Gauss-Krüger faja 3 (el edicto no declara el marco; se asume POSGAR 94, EPSG:22183)",100042563,"21/07/2014; 22/07/2014 (B.O. 19.346 y 19.347, págs. 4648-4650)",https://boletinoficialsalta.gob.ar/pdfs/2014/19346.pdf,18/09/2026
185/14,34-167.127/13,"4366, Finca La Caldera o Getsemaní",La Caldera,der,LRD-13,3561318.41,7276419.9,"Gauss-Krüger faja 3 (el edicto no declara el marco; se asume POSGAR 94, EPSG:22183)",100042563,"21/07/2014; 22/07/2014 (B.O. 19.346 y 19.347, págs. 4648-4650)",https://boletinoficialsalta.gob.ar/pdfs/2014/19346.pdf,18/09/2026
185/14,34-167.127/13,"4366, Finca La Caldera o Getsemaní",La Caldera,der,LRD-14,3561283.29,7276241.39,"Gauss-Krüger faja 3 (el edicto no declara el marco; se asume POSGAR 94, EPSG:22183)",100042563,"21/07/2014; 22/07/2014 (B.O. 19.346 y 19.347, págs. 4648-4650)",https://boletinoficialsalta.gob.ar/pdfs/2014/19346.pdf,18/09/2026
185/14,34-167.127/13,"4366, Finca La Caldera o Getsemaní",La Caldera,izq,LRI-01,3562295.12,7277843.84,"Gauss-Krüger faja 3 (el edicto no declara el marco; se asume POSGAR 94, EPSG:22183)",100042563,"21/07/2014; 22/07/2014 (B.O. 19.346 y 19.347, págs. 4648-4650)",https://boletinoficialsalta.gob.ar/pdfs/2014/19346.pdf,18/09/2026
185/14,34-167.127/13,"4366, Finca La Caldera o Getsemaní",La Caldera,izq,LRI-02,3562195.78,7277717.82,"Gauss-Krüger faja 3 (el edicto no declara el marco; se asume POSGAR 94, EPSG:22183)",100042563,"21/07/2014; 22/07/2014 (B.O. 19.346 y 19.347, págs. 4648-4650)",https://boletinoficialsalta.gob.ar/pdfs/2014/19346.pdf,18/09/2026
185/14,34-167.127/13,"4366, Finca La Caldera o Getsemaní",La Caldera,izq,LRI-03,3561980.96,7277498.82,"Gauss-Krüger faja 3 (el edicto no declara el marco; se asume POSGAR 94, EPSG:22183)",100042563,"21/07/2014; 22/07/2014 (B.O. 19.346 y 19.347, págs. 4648-4650)",https://boletinoficialsalta.gob.ar/pdfs/2014/19346.pdf,18/09/2026
185/14,34-167.127/13,"4366, Finca La Caldera o Getsemaní",La Caldera,izq,LRI-04,3561816.98,7277282.28,"Gauss-Krüger faja 3 (el edicto no declara el marco; se asume POSGAR 94, EPSG:22183)",100042563,"21/07/2014; 22/07/2014 (B.O. 19.346 y 19.347, págs. 4648-4650)",https://boletinoficialsalta.gob.ar/pdfs/2014/19346.pdf,18/09/2026
185/14,34-167.127/13,"4366, Finca La Caldera o Getsemaní",La Caldera,izq,LRI-05,3561841.22,7276909.26,"Gauss-Krüger faja 3 (el edicto no declara el marco; se asume POSGAR 94, EPSG:22183)",100042563,"21/07/2014; 22/07/2014 (B.O. 19.346 y 19.347, págs. 4648-4650)",https://boletinoficialsalta.gob.ar/pdfs/2014/19346.pdf,18/09/2026
185/14,34-167.127/13,"4366, Finca La Caldera o Getsemaní",La Caldera,izq,LRI-06,3561787.59,7276567.9,"Gauss-Krüger faja 3 (el edicto no declara el marco; se asume POSGAR 94, EPSG:22183)",100042563,"21/07/2014; 22/07/2014 (B.O. 19.346 y 19.347, págs. 4648-4650)",https://boletinoficialsalta.gob.ar/pdfs/2014/19346.pdf,18/09/2026
185/14,34-167.127/13,"4366, Finca La Caldera o Getsemaní",La Caldera,izq,LRI-07,3561747.89,7276269.4,"Gauss-Krüger faja 3 (el edicto no declara el marco; se asume POSGAR 94, EPSG:22183)",100042563,"21/07/2014; 22/07/2014 (B.O. 19.346 y 19.347, págs. 4648-4650)",https://boletinoficialsalta.gob.ar/pdfs/2014/19346.pdf,18/09/2026
185/14,34-167.127/13,"4366, Finca La Caldera o Getsemaní",El Manzano,der,LRD-01,3558835.05,7278547.76,"Gauss-Krüger faja 3 (el edicto no declara el marco; se asume POSGAR 94, EPSG:22183)",100042563,"21/07/2014; 22/07/2014 (B.O. 19.346 y 19.347, págs. 4648-4650)",https://boletinoficialsalta.gob.ar/pdfs/2014/19346.pdf,18/09/2026
185/14,34-167.127/13,"4366, Finca La Caldera o Getsemaní",El Manzano,der,LRD-02,3558878.72,7278578.54,"Gauss-Krüger faja 3 (el edicto no declara el marco; se asume POSGAR 94, EPSG:22183)",100042563,"21/07/2014; 22/07/2014 (B.O. 19.346 y 19.347, págs. 4648-4650)",https://boletinoficialsalta.gob.ar/pdfs/2014/19346.pdf,18/09/2026
185/14,34-167.127/13,"4366, Finca La Caldera o Getsemaní",El Manzano,der,LRD-03,3558926.6,7278592.47,"Gauss-Krüger faja 3 (el edicto no declara el marco; se asume POSGAR 94, EPSG:22183)",100042563,"21/07/2014; 22/07/2014 (B.O. 19.346 y 19.347, págs. 4648-4650)",https://boletinoficialsalta.gob.ar/pdfs/2014/19346.pdf,18/09/2026
185/14,34-167.127/13,"4366, Finca La Caldera o Getsemaní",El Manzano,der,LRD-04,3558976.6,7278599.04,"Gauss-Krüger faja 3 (el edicto no declara el marco; se asume POSGAR 94, EPSG:22183)",100042563,"21/07/2014; 22/07/2014 (B.O. 19.346 y 19.347, págs. 4648-4650)",https://boletinoficialsalta.gob.ar/pdfs/2014/19346.pdf,18/09/2026
185/14,34-167.127/13,"4366, Finca La Caldera o Getsemaní",El Manzano,der,LRD-05,3559029.9,7278594.64,"Gauss-Krüger faja 3 (el edicto no declara el marco; se asume POSGAR 94, EPSG:22183)",100042563,"21/07/2014; 22/07/2014 (B.O. 19.346 y 19.347, págs. 4648-4650)",https://boletinoficialsalta.gob.ar/pdfs/2014/19346.pdf,18/09/2026
185/14,34-167.127/13,"4366, Finca La Caldera o Getsemaní",El Manzano,der,LRD-06,3559178.15,7278571.37,"Gauss-Krüger faja 3 (el edicto no declara el marco; se asume POSGAR 94, EPSG:22183)",100042563,"21/07/2014; 22/07/2014 (B.O. 19.346 y 19.347, págs. 4648-4650)",https://boletinoficialsalta.gob.ar/pdfs/2014/19346.pdf,18/09/2026
185/14,34-167.127/13,"4366, Finca La Caldera o Getsemaní",El Manzano,der,LRD-07,3559228.58,7278562.48,"Gauss-Krüger faja 3 (el edicto no declara el marco; se asume POSGAR 94, EPSG:22183)",100042563,"21/07/2014; 22/07/2014 (B.O. 19.346 y 19.347, págs. 4648-4650)",https://boletinoficialsalta.gob.ar/pdfs/2014/19346.pdf,18/09/2026
185/14,34-167.127/13,"4366, Finca La Caldera o Getsemaní",El Manzano,der,LRD-08,3559374.87,7278513.93,"Gauss-Krüger faja 3 (el edicto no declara el marco; se asume POSGAR 94, EPSG:22183)",100042563,"21/07/2014; 22/07/2014 (B.O. 19.346 y 19.347, págs. 4648-4650)",https://boletinoficialsalta.gob.ar/pdfs/2014/19346.pdf,18/09/2026
185/14,34-167.127/13,"4366, Finca La Caldera o Getsemaní",El Manzano,der,LRD-09,3559411.5,7278479.15,"Gauss-Krüger faja 3 (el edicto no declara el marco; se asume POSGAR 94, EPSG:22183)",100042563,"21/07/2014; 22/07/2014 (B.O. 19.346 y 19.347, págs. 4648-4650)",https://boletinoficialsalta.gob.ar/pdfs/2014/19346.pdf,18/09/2026
185/14,34-167.127/13,"4366, Finca La Caldera o Getsemaní",El Manzano,der,LRD-10,3559597.74,7278514.21,"Gauss-Krüger faja 3 (el edicto no declara el marco; se asume POSGAR 94, EPSG:22183)",100042563,"21/07/2014; 22/07/2014 (B.O. 19.346 y 19.347, págs. 4648-4650)",https://boletinoficialsalta.gob.ar/pdfs/2014/19346.pdf,18/09/2026
185/14,34-167.127/13,"4366, Finca La Caldera o Getsemaní",El Manzano,der,LRD-11,3559647.69,7278519.9,"Gauss-Krüger faja 3 (el edicto no declara el marco; se asume POSGAR 94, EPSG:22183)",100042563,"21/07/2014; 22/07/2014 (B.O. 19.346 y 19.347, págs. 4648-4650)",https://boletinoficialsalta.gob.ar/pdfs/2014/19346.pdf,18/09/2026
185/14,34-167.127/13,"4366, Finca La Caldera o Getsemaní",El Manzano,der,LRD-12,3559698.05,7278531.17,"Gauss-Krüger faja 3 (el edicto no declara el marco; se asume POSGAR 94, EPSG:22183)",100042563,"21/07/2014; 22/07/2014 (B.O. 19.346 y 19.347, págs. 4648-4650)",https://boletinoficialsalta.gob.ar/pdfs/2014/19346.pdf,18/09/2026
185/14,34-167.127/13,"4366, Finca La Caldera o Getsemaní",El Manzano,der,LRD-13,3559748.59,7278540.67,"Gauss-Krüger faja 3 (el edicto no declara el marco; se asume POSGAR 94, EPSG:22183)",100042563,"21/07/2014; 22/07/2014 (B.O. 19.346 y 19.347, págs. 4648-4650)",https://boletinoficialsalta.gob.ar/pdfs/2014/19346.pdf,18/09/2026
185/14,34-167.127/13,"4366, Finca La Caldera o Getsemaní",El Manzano,der,LRD-14,3559898.2,7278506.66,"Gauss-Krüger faja 3 (el edicto no declara el marco; se asume POSGAR 94, EPSG:22183)",100042563,"21/07/2014; 22/07/2014 (B.O. 19.346 y 19.347, págs. 4648-4650)",https://boletinoficialsalta.gob.ar/pdfs/2014/19346.pdf,18/09/2026
185/14,34-167.127/13,"4366, Finca La Caldera o Getsemaní",El Manzano,der,LRD-15,3559946.66,7278494.21,"Gauss-Krüger faja 3 (el edicto no declara el marco; se asume POSGAR 94, EPSG:22183)",100042563,"21/07/2014; 22/07/2014 (B.O. 19.346 y 19.347, págs. 4648-4650)",https://boletinoficialsalta.gob.ar/pdfs/2014/19346.pdf,18/09/2026
185/14,34-167.127/13,"4366, Finca La Caldera o Getsemaní",El Manzano,der,LRD-16,3559994.72,7278480.4,"Gauss-Krüger faja 3 (el edicto no declara el marco; se asume POSGAR 94, EPSG:22183)",100042563,"21/07/2014; 22/07/2014 (B.O. 19.346 y 19.347, págs. 4648-4650)",https://boletinoficialsalta.gob.ar/pdfs/2014/19346.pdf,18/09/2026
185/14,34-167.127/13,"4366, Finca La Caldera o Getsemaní",El Manzano,der,LRD-17,3560042.27,7278464.89,"Gauss-Krüger faja 3 (el edicto no declara el marco; se asume POSGAR 94, EPSG:22183)",100042563,"21/07/2014; 22/07/2014 (B.O. 19.346 y 19.347, págs. 4648-4650)",https://boletinoficialsalta.gob.ar/pdfs/2014/19346.pdf,18/09/2026
185/14,34-167.127/13,"4366, Finca La Caldera o Getsemaní",El Manzano,der,LRD-18,3560140.12,7278443.04,"Gauss-Krüger faja 3 (el edicto no declara el marco; se asume POSGAR 94, EPSG:22183)",100042563,"21/07/2014; 22/07/2014 (B.O. 19.346 y 19.347, págs. 4648-4650)",https://boletinoficialsalta.gob.ar/pdfs/2014/19346.pdf,18/09/2026
185/14,34-167.127/13,"4366, Finca La Caldera o Getsemaní",El Manzano,der,LRD-19,3560180.34,7278402.53,"Gauss-Krüger faja 3 (el edicto no declara el marco; se asume POSGAR 94, EPSG:22183)",100042563,"21/07/2014; 22/07/2014 (B.O. 19.346 y 19.347, págs. 4648-4650)",https://boletinoficialsalta.gob.ar/pdfs/2014/19346.pdf,18/09/2026
185/14,34-167.127/13,"4366, Finca La Caldera o Getsemaní",El Manzano,der,LRD-20,3560259.09,7278340.9,"Gauss-Krüger faja 3 (el edicto no declara el marco; se asume POSGAR 94, EPSG:22183)",100042563,"21/07/2014; 22/07/2014 (B.O. 19.346 y 19.347, págs. 4648-4650)",https://boletinoficialsalta.gob.ar/pdfs/2014/19346.pdf,18/09/2026
185/14,34-167.127/13,"4366, Finca La Caldera o Getsemaní",El Manzano,der,LRD-21,3560340.63,7278306.37,"Gauss-Krüger faja 3 (el edicto no declara el marco; se asume POSGAR 94, EPSG:22183)",100042563,"21/07/2014; 22/07/2014 (B.O. 19.346 y 19.347, págs. 4648-4650)",https://boletinoficialsalta.gob.ar/pdfs/2014/19346.pdf,18/09/2026
